score,SentiStrength-posScore,SentiStrength-negScore,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0.438,2,-3,4,0,1,0,5,0,3.187,-1.476,2.658,-5.84,0,0,0,0,0,0,0,0,0,2,0.462961,0.81561,0.322783,0.475416,0.79216,0.208622,0.35672,1.515356,1.974781,3.396955,1.629818,2.04282,1.098133,0.277745,1.429498,0.108351,0.564107,2.490523,2.115526,-0.391667,0,0,0
0.438,1,-2,0,0,0,0,0,0,0.633,-2.316,3.991,-1.587,0,0,0,0,0,0,0,0,0,1,0.716205,0.35607,0.391302,0.340185,0.377351,0.188885,0.260232,0.44735,1.907906,0.976553,1.34357,0.461603,2.582461,0,0.086828,0.027196,0.36618,0.495742,0.8,0,0,0,0
0.438,1,-3,0,3,0,3,0,-2,3.393,-2.576,2.855,-1.885,2,1,2,1,1,1,0,1,3,1,0.537123,0.344069,0.499931,0.575719,0.185955,0.386244,0.211475,0.408355,2.18966,0.858597,0.242562,1.856857,1.034317,0.011069,0.429356,0.256299,2.03531,0,0.125,-1.331052,0,0,0
0.438,1,-1,2,0,0,0,0,0,4.096,-3.091,4.992,-5.712,0,1,0,0,0,0,0,0,0,0,1.491686,0.838492,0.985703,1.2426,0.681907,0.540513,0.553361,1.141941,5.275761,1.997074,1.199488,1.120593,0.820585,0.796765,1.850885,0,1.997014,0.364733,2.222917,-0.208333,0,0,0
0.438,2,-1,1,1,2,0,5,0,3.547,-0.57,1.069,-1.67,0,0,0,0,0,0,0,0,0,0,0.6395,0.808908,0.374422,0.406487,1.089665,0.373812,0.497802,1.285118,1.882747,2.860394,0.301275,1.01434,0.616859,0.048524,0.455994,0.469806,1.889896,0.091882,2.481386,-0.895833,0,0,0
0.438,3,-4,1,2,0,2,0,-3,0.637,-2.881,0.987,-2.196,1,0,1,0,1,1,0,0,2,1,0.317689,0.288114,0.312445,0.271256,0.382317,0.115297,0.237691,0.35721,1.181236,1.021613,0.424394,0.026273,0.343184,0.146213,0.155255,1.576177,0.00592,0,0.915774,-0.485417,0,0,0
0.438,2,-2,3,1,2,1,2,-4,6.157,-2.549,4.146,-2.809,1,1,0,1,0,0,1,0,1,2,1.142468,0.698549,1.150818,0.721964,0.872484,0.50577,0.426563,1.166332,4.409724,2.891578,1.12257,0.495458,0.992486,0.113674,0.494199,0.646405,1.543155,0.223771,0.545987,-2.164583,0,0,2
0.438,1,-1,2,0,2,0,6,-1,3.504,-5.045,2.029,-5.254,0,0,0,0,0,0,0,0,0,0,1.273102,1.223047,0.601685,0.839379,0.960708,0.704769,0.831236,1.941407,3.851529,3.007877,1.770982,0.77518,0.565394,0.664477,0.453177,0.669504,2.121075,0.817325,1.061594,-1.145833,0,0,0
0.438,3,-5,1,0,1,0,3,0,3.875,-2.291,4.739,-3.48,0,1,0,0,0,0,0,1,0,1,1.364044,1.055839,1.007876,1.28236,1.083806,0.603595,0.663094,1.282555,4.739535,3.167607,1.763087,0.434775,0.63535,0.429772,0.582687,0,1.048222,0.88848,1.54909,-0.40683,0,0,1
0.438,2,-3,2,3,2,3,6,-9,3.449,-2.471,2.282,-6.588,1,1,1,0,1,1,0,1,3,1,0.815734,0.478173,0.60582,0.638726,0.469208,0.597924,0.317007,0.776353,3.313071,1.742036,0.460782,0.151824,1.479663,0.530568,1.91331,0.957818,0.562496,0.950626,0.8375,-2.737798,0,0,0
0.438,2,-1,3,3,1,1,2,-1,3.074,-2.081,3.792,-2.817,1,0,0,1,0,1,0,0,1,0,1.536524,1.070413,0.994781,1.300894,0.61982,0.554535,0.495387,1.177021,4.418305,2.404265,0.612468,1.077977,0.221342,0.971365,0.784136,0.197788,1.819027,0.308869,2.085993,-0.958688,0,0,0
0.438,1,-1,0,0,0,0,0,0,0,-3.398,0.469,-0.945,0,0,0,0,0,0,0,0,0,0,0.374297,0.272565,0.126053,0.213309,0.173185,0.161972,0.234145,0.417812,1.010093,0.503111,0.486766,0.036017,0.255546,0.951817,0.215013,0.446697,0.329741,0,0.145833,-1.122917,0,0,1
0.472,1,-1,0,0,0,1,0,0,0.692,-0.418,0,-5.212,1,1,1,1,0,1,0,0,1,0,0.1648,0.169107,0.083292,0.106474,0.154,0.07682,0.128233,0.205627,0.660339,0.444665,0,0,0.223338,0,0,0,0.081258,0,0,-0.436301,0,0,0
0.438,1,-3,0,2,0,2,0,-7,3.321,-3.775,3.427,-6.539,3,1,1,3,0,0,0,2,4,2,1.65833,0.781091,1.232028,1.378471,0.484806,0.712567,0.464394,1.073412,4.23898,2.068033,1.136679,2.778242,3.600263,2.32663,0.619082,1.470077,1.194904,0.532394,0.147024,-1.92803,0,0,0
0.438,1,-4,0,2,0,2,0,-5,2.17,-4.127,1.788,-5.519,1,0,1,2,0,1,0,0,2,0,1.016072,0.547139,0.848113,0.915545,0.347529,0.771935,0.424249,0.503766,3.646936,1.09951,1.570158,0.327815,1.627614,1.508718,0.770498,0.148301,0.05096,0.287435,0.841947,-1.497315,0,0,0
0.438,1,-1,0,2,0,2,0,-1,0.38,-0.173,1.336,-1.201,0,1,0,0,0,1,1,0,0,0,0.430146,0.254144,0.099063,0.238447,0.30013,0.089706,0.266639,0.45151,1.005707,0.975206,0.588348,0,0.937165,0,0,0.611144,0,0,0.225,-0.416667,0,0,0
0.438,1,-1,0,0,0,0,0,0,1.564,-3.422,2.786,-5.378,0,1,0,0,0,0,0,0,0,0,1.171591,0.586344,0.780041,1.202021,0.413896,0.780911,0.500792,1.077015,4.006611,1.322401,1.882438,2.584161,0.582481,0.353119,0.206512,0.290672,1.253136,0.136749,0.359127,-0.4375,0,0,2
0.438,1,-4,1,1,0,1,0,-1,0.589,-3.045,0.725,-2.416,1,0,0,1,0,0,0,0,0,0,1.461016,0.520971,0.638776,1.166784,0.200626,0.697723,0.413864,0.435885,3.160872,0.785747,1.587764,0.552058,0.3269,0.922832,0,0.184057,0,0.519566,0.116626,-0.3125,0,0,1
0.438,2,-4,2,2,2,1,2,-3,0.632,-1.331,0.72,-1.503,2,1,0,1,0,0,0,0,2,0,0.607776,0.368233,0.70065,0.618078,0.191765,0.251903,0.189864,0.320003,2.529771,0.781323,1.432234,0.782395,0.245608,0.8022,0,0.35213,0.114211,0.137971,0.810417,-0.341667,0,0,0
0.491,3,-3,3,1,0,1,0,-3,4.033,-3.157,3.625,-6.717,1,0,1,0,0,0,0,1,1,1,1.451945,1.155965,1.366899,1.376407,1.379521,0.705438,0.740989,1.259201,4.964748,2.973845,1.043518,1.223221,2.146713,0.265172,0.905957,0.975417,0.694658,0.492786,1.082322,-0.88125,0,0,1
0.492,1,-2,0,1,0,1,0,-2,0.935,-1.859,1.524,-2.025,0,0,0,0,1,0,0,0,0,1,0.85186,0.263379,0.928935,0.749775,0.154667,0.973134,0.242975,0.443499,3.185551,0.597601,0.287686,0.243301,0.515848,0,0.069794,0.329732,0.333243,0.510595,0.171644,-1.228571,0,0,1
0.438,1,-3,1,2,1,1,0,-2,2.961,-4.056,1.395,-6.579,1,0,1,1,0,1,0,1,2,0,1.035716,0.937855,0.699423,0.874678,0.786807,0.510679,0.776294,1.088477,3.941507,2.396758,1.576347,0.512569,1.082226,0.186006,0.124434,0,0.175832,0.396718,0.818655,-0.692956,0,0,1
0.438,1,-1,2,3,1,3,0,0,0.421,-2.346,4.647,-0.263,1,0,0,0,0,0,0,0,0,0,0.346279,0.33214,0.202548,0.239657,0.158011,0.184227,0.121273,0.332513,1.51846,0.595441,0.955427,0,0.832535,0.797552,1.12761,1.041441,0.572124,0.270179,0.601473,-0.785119,0,0,0
0.438,2,-1,0,0,1,0,1,0,1.647,-0.523,0.266,-0.682,0,0,0,0,0,0,0,0,0,1,0.285238,0.238246,0.089085,0.154166,0.256106,0.063992,0.194838,0.344406,0.762676,0.806499,1.915036,0.035355,0.190261,0,0,0,0.129637,0.623672,0.38244,-0.1875,0,0,0
0.438,2,-4,0,1,0,1,0,0,0.335,-0.062,0.611,0,1,0,0,1,0,1,0,0,1,0,0.135168,0.157682,0.059822,0.060745,0.198721,0.021825,0.105844,0.152821,0.308039,0.468258,1.439918,0,0,0.222618,0,0,0,0,0,-0.222917,0,0,0
0.438,1,-1,1,2,1,1,1,0,0.355,-2.452,1.679,-2.364,2,2,0,0,0,0,0,1,2,1,0.198342,0.274445,0.373185,0.260713,0.193683,0.155498,0.131129,0.327211,1.037913,0.985375,0.822949,0.061206,0.767712,0.453715,1.625347,0.434605,0.443666,0.220029,0.34375,-0.532639,0,0,0
0.438,3,-2,0,2,0,2,0,-5,3.292,-3.597,1.474,-6.186,0,1,1,0,1,1,1,1,1,1,1.326576,0.694417,1.767976,1.124939,0.405546,0.840155,0.459486,0.624882,5.108582,1.555846,1.319921,0.146737,0.156058,0.620318,0.10445,0.924439,0.071004,0.894697,0.1875,-0.645833,0,0,0
0.438,1,-4,1,0,0,0,0,0,3.622,-3.399,3.693,-3.633,0,2,0,0,1,0,0,1,0,2,0.51576,0.709781,0.30446,0.498077,0.617728,0.20344,0.254354,1.057805,1.194764,1.863187,0.028972,2.436311,1.516668,0.448314,1.303485,2.233528,2.120565,0,0.41875,-0.0625,0,0,0
0.438,1,-2,5,0,4,0,3,0,3.846,-2.051,4.295,-3.098,0,0,0,0,0,0,0,1,0,2,1.174778,0.696143,1.119453,1.526225,0.634808,0.681017,0.443096,0.803717,4.273152,2.146192,1.68544,1.82791,1.089354,0.15232,1.139888,0.976355,2.05459,0.035886,1.719097,-0.21875,0,0,0
0.417,2,-4,3,1,2,1,3,-3,3.251,-2.659,2.571,-3.387,1,0,0,0,0,0,0,0,1,0,0.999463,0.619507,0.775256,0.845328,0.754772,0.502682,0.545858,0.892804,3.977328,2.166782,1.757274,1.165571,0.132111,0.097374,0.582687,0,0.729934,0.243871,2.537798,-0.637897,0,0,1
0.417,1,-2,2,2,2,2,2,-4,4.102,-3.638,1.367,-5.256,2,0,0,2,0,2,0,0,2,0,1.329301,0.982666,0.905146,1.538909,0.773128,0.858052,0.671253,1.412678,4.252397,3.028841,1.688926,0.735064,1.272107,0.989056,0.09152,0,0.576888,2.201253,0.83362,-0.791667,0,0,0
0.417,1,-2,1,0,0,0,0,-1,3.395,-4.239,0.983,-3.215,0,0,0,0,0,0,0,0,0,0,0.767829,0.628684,0.497379,0.670655,0.626977,0.435364,0.423102,0.95723,2.977644,1.991237,0.586008,0.106641,0.232405,0.387817,0,0.296326,1.004072,1.605043,0.454053,-0.125,0,0,1
0.417,1,-2,1,2,0,2,0,-2,4.476,-3.529,2.063,-4.965,0,0,0,0,0,0,0,1,0,0,1.171227,0.640768,1.217632,1.093449,0.536014,1.235665,0.449423,0.78404,5.08592,2.015636,0.707606,1.709564,0.78198,0.064884,0.069794,2.555188,1.794507,0.510595,0.515625,-2.623512,0,0,1
0.417,2,-2,1,1,0,1,1,-2,2.139,-2.738,2.687,-3.26,1,0,0,0,0,0,0,1,1,0,0.982309,0.545316,1.180866,1.074551,0.392006,0.359754,0.303369,0.576385,3.793137,1.674379,0.980676,1.39564,1.631239,0.387753,0.124434,1.39387,0.801857,0.220712,1.040533,-1.517812,0,0,0
0.442,2,-1,2,1,1,1,2,0,1.208,-2.194,1.253,-2.898,0,1,0,1,0,0,0,0,0,1,0.808911,0.760375,0.711339,0.673977,0.488489,0.448062,0.499731,0.586333,3.014933,1.501877,1.220446,0.22227,0.587175,0.268663,0.124434,0.057564,0.596378,0.177092,2.765397,-0.3125,0,0,0
0.417,1,-4,2,2,1,2,0,-2,2.162,-4.243,2.322,-5.214,0,2,0,0,1,0,1,1,0,1,1.430817,1.08309,0.814279,1.397156,0.607429,0.937971,0.660763,1.459775,5.77971,2.564861,2.822739,1.76783,0.022947,0.51712,1.540627,0.897856,0.57577,1.451367,1.268908,-0.910417,0,0,0
0.417,2,-1,1,2,1,1,2,0,2.09,-4.979,2.841,-5.1,0,0,0,0,0,0,0,0,0,0,1.342181,1.065773,1.150725,1.291395,0.677961,0.641103,0.910502,1.058887,5.470898,2.332736,1.625138,1.22508,0.96119,0.550526,0.13292,0.417225,1.48815,0.01321,1.820195,-0.620536,0,0,0
0.417,1,-1,1,1,0,1,0,0,1.358,-0.901,0.059,-1.759,1,0,0,1,0,0,0,0,1,0,0.577159,0.339321,0.275635,0.497839,0.207147,0.153385,0.259003,0.394058,1.609018,0.658103,1.255627,0,0.207403,0,0,0,1.211734,0,0.915774,-0.520833,0,0,0
0.417,1,-3,0,2,0,2,0,-5,1.271,-2.34,1.467,-3.536,2,0,1,2,0,0,1,0,2,0,0.831832,1.082838,0.491072,0.663589,0.842608,0.334592,0.559853,1.105162,3.234809,2.86968,1.561759,0.503595,0.72409,0.995112,0.017656,0.117649,0.332018,0.166457,0.165194,-3.342857,0,0,0
0.417,1,-3,1,1,1,1,0,0,0.25,-0.881,0.33,-3.561,0,0,0,0,0,0,0,0,1,0,0.647957,0.34469,0.494779,0.497978,0.295594,0.204929,0.293613,0.539901,2.449569,1.103414,0.285589,0.058946,0.676511,0,0,0.529993,0.044807,1.706393,0.948345,-0.0625,0,0,0
0.417,1,-5,0,0,0,0,0,0,2.695,-1.711,0.767,-8.955,0,0,0,0,0,0,0,1,0,1,0.700569,0.87787,0.764559,0.865002,0.766794,0.436429,0.711631,1.166828,3.09913,2.632399,2.125514,0.614188,0.787888,1.609814,0.286605,0.575426,0.05688,0.407064,0.632428,-0.041667,0,0,0
0.417,2,-1,0,0,0,1,0,0,4.132,-2.25,1.873,-4.283,0,1,0,0,0,0,0,0,0,0,1.056906,0.942731,0.636254,0.798744,1.157905,0.376405,0.684618,1.416261,3.530741,3.052491,0.509264,0.609394,0.695127,0.953456,0.442015,0.244784,0.646219,0.390953,0.125,-0.797619,0,0,0
0.417,2,-4,2,0,1,0,2,0,1.981,-0.662,2.435,-1.567,0,0,0,0,1,0,0,3,0,4,0.432919,0.221741,0.224231,0.294131,0.282294,0.166959,0.163452,0.337035,1.543862,0.814147,1.792684,0.036265,0.344556,0,0.664786,0.184761,0.544774,0.259176,0.402083,-0.11875,0,0,0
0.417,4,-4,0,0,1,0,1,0,1.412,-0.907,13.641,-4.332,0,0,0,0,0,0,0,0,0,0,0.947138,0.649164,0.558576,1.041134,0.282792,0.311734,0.247695,0.952086,2.522071,1.343429,2.587551,0.625662,0.588516,0.680729,0.012302,0.736024,1.066158,0.620157,0.058482,-0.041667,0,0,0
0.417,1,-1,0,0,0,0,0,0,1.857,-1.116,3.462,-1.032,0,0,0,0,0,0,0,0,0,1,0.55486,0.410464,0.25533,0.423431,0.441979,0.21673,0.265534,0.758126,1.806172,1.568572,0.198014,0.733401,0.913468,0,0.473559,0.030216,1.363045,0.032616,0.441369,-0.125,0,0,0
0.417,2,-3,0,1,0,1,0,-3,1.603,-2.874,0.646,-4.659,2,0,2,1,0,0,0,0,2,0,0.586748,0.411634,0.40035,0.420605,0.417424,0.340121,0.212017,0.498029,1.631064,0.907491,1.135076,0.101921,1.127958,0,0,0,0.638693,0,0.354419,-0.197917,0,0,1
0.417,1,-2,0,2,0,3,0,-3,0.128,-2.93,0.505,-3.479,3,0,1,2,0,1,0,0,3,0,0.281364,0.262149,0.19544,0.213361,0.205296,0.166381,0.176787,0.304408,1.100089,0.643744,0.69281,0.092614,0.105507,0,0.178109,0.812042,1.023288,0,0.1875,-1.238163,0,0,0
0.417,1,-3,1,0,1,0,0,-4,4.662,-3.499,2.683,-7.474,1,0,1,1,0,1,0,0,1,1,1.578911,1.114433,1.48151,1.342539,0.942215,0.883401,0.600946,1.57814,5.356498,3.446715,0.801882,0.386297,1.733265,0.095523,0.57676,0.49306,0.688678,0.810797,0.402907,-0.572917,0,0,1
0.417,1,-1,0,0,0,0,0,0,0.522,-6.052,0.247,-1.688,0,0,0,0,0,0,0,0,0,0,0.488484,0.205845,0.227996,0.269596,0.172075,0.144773,0.17928,0.359424,1.517105,0.574272,0.394675,0.475619,0.192134,0,0.099135,0,0.60686,0,0.361359,-0.053571,0,0,0
0.417,1,-4,1,2,0,2,1,0,3.013,-5.297,1.445,-4.078,0,0,0,0,0,2,0,1,2,0,1.072719,0.906073,1.248102,0.967267,0.87703,0.638819,0.728183,0.983619,4.60936,2.053177,0.189129,0,1.817457,0.105582,1.907102,0.48289,0.748943,0.491903,0,-1.58428,0,0,0
0.417,1,-4,0,1,0,1,0,-2,1.351,0,0,-0.524,1,0,0,0,0,0,0,0,1,0,0.084205,0.065242,0.024135,0.043696,0.081763,0.017299,0.071008,0.122317,0.231675,0.266585,1.14349,0,0,0,0,0,0,0,0,-0.285417,0,0,0
0.417,2,-1,1,1,0,0,0,-1,0.797,-1.936,0.597,-2.846,0,0,0,0,0,0,0,0,0,0,0.503805,0.50405,0.302585,0.459985,0.36276,0.217358,0.303546,0.358683,1.957933,1.08397,0.654238,0.117215,0,0.099751,0,0,0.098958,0.134473,0.985697,-0.452366,0,0,0
0.468,1,-4,1,2,1,2,4,-2,2.223,-2.493,4.279,-2.577,2,0,0,1,0,1,0,0,2,0,0.721958,1.074628,0.385566,0.593333,0.700742,0.371143,0.466414,1.427827,2.810656,2.778775,2.537536,0.241663,0,0.800943,0.709231,0.124179,1.284921,1.401768,0.375,-1.184821,0,0,0
0.417,3,-4,2,1,1,1,1,0,1.228,-5.173,2.53,-1.899,1,2,0,1,2,1,0,2,1,2,0.551444,0.508145,0.232696,0.342394,0.504542,0.192123,0.360414,0.81323,1.720773,1.785807,1.349873,1.544644,0.092582,0,0,0,2.297544,0,0.279861,-0.689583,0,0,0
0.417,1,-3,0,0,0,0,0,-2,1.74,-1.795,1.471,-3.868,1,1,1,1,0,1,0,0,1,0,0.598617,0.326131,0.423366,0.479019,0.256296,0.176212,0.202593,0.41066,2.076418,1.109199,1.465002,0,1.267808,0,0,0,0.218068,0,0.266369,-0.801488,0,0,0
0.242,3,-3,2,1,3,1,12,-2,4.242,-1.29,2.63,-3.391,0,1,0,0,2,0,1,1,0,2,1.200839,0.614787,1.095747,1.065394,0.503469,0.576939,0.487192,0.907555,4.284536,1.674642,0.707473,0.303648,0.088796,0,1.10423,0,1.310644,0.600123,4.235219,-0.164063,0,0,0
0.417,1,-4,0,1,0,1,0,-2,0.967,-0.971,0.943,-0.68,1,1,0,0,0,0,0,0,2,0,0.335041,0.38148,0.197365,0.288873,0.264207,0.098036,0.193613,0.357106,1.260169,0.859865,1.14349,1.188998,0,0.916857,0.082539,0,0.518838,0,0,-0.43125,0,0,1
0.417,1,-4,0,1,0,1,0,-5,1.054,-5.345,1.701,-6.832,2,1,1,1,0,1,0,0,2,0,1.353464,0.627127,1.098177,1.154944,0.434028,1.173004,0.484851,0.62106,4.747892,1.260152,0.632974,0.463404,1.438904,0.939634,1.167185,3.529208,0.743598,0.128289,0.5,-1.054167,0,0,0
0.417,3,-2,2,2,1,2,3,-4,2.349,-4.815,2.937,-4.178,1,1,0,0,1,2,1,1,2,1,1.366618,0.796313,0.678124,0.979339,0.687793,0.53136,0.596207,1.06729,4.097245,2.45843,0.54362,1.472262,0.348217,0.753258,1.207976,1.356343,0.686157,0.09642,0.604167,-1.511218,0,0,1
0.417,2,-3,1,1,1,1,2,-3,1.285,-2.688,0.504,-3.554,0,0,0,0,0,0,0,0,0,0,1.498819,0.562762,1.076264,1.187156,0.414763,0.855305,0.359784,0.934013,3.898448,1.096907,2.402973,0.033186,0.575603,0,0.242993,0.519145,0.38664,0,1.664583,-0.485417,0,0,0
0.29,2,-1,1,0,2,0,2,0,3.129,-1.585,4.528,-2.46,0,2,0,0,2,0,1,2,0,2,0.835605,0.483017,0.783268,0.889783,0.42727,0.373871,0.281195,0.518814,2.703282,1.463798,0.96597,0.875046,1.245353,0.200641,4.145005,1.71202,0.926017,0.394264,0.757036,-0.129167,0,0,0
0.417,2,-1,0,0,0,0,3,0,2.35,-1.176,3.094,-2.142,0,0,0,0,0,0,0,0,0,0,0.704851,0.730237,0.61123,0.578767,0.894887,0.297018,0.476779,0.898253,3.076983,2.394217,0.004078,0.159807,0.263815,0.053112,0.0245,0.117649,1.468795,0,0.229167,0,0,0,0
0.417,1,-4,0,1,0,1,0,-3,2.894,-2.645,1.897,-4.902,1,0,0,0,0,0,0,0,2,0,1.54187,1.013051,1.499555,1.380885,0.932131,0.774045,0.763457,1.690276,5.587139,3.463489,1.257907,0.116311,2.701684,0,0,0.00653,1.235427,0.192841,0.204167,-0.780051,0,0,1
0.417,1,-3,0,1,1,1,0,-2,0.894,-0.921,0,-3.721,1,0,1,0,0,1,1,0,1,0,0.391071,0.323187,0.179238,0.28109,0.407455,0.133798,0.200556,0.682473,0.990876,1.428741,0.117729,0.212925,2.271824,0,0,0.030216,0.181477,0.032616,0,-0.270833,0,0,0
0.417,1,-3,0,1,0,1,0,-2,0.335,-0.605,0,-2.918,1,0,1,0,0,0,0,0,1,0,0.075931,0.062597,0.074655,0.075632,0.054936,0.071203,0.035109,0.110078,0.513948,0.254516,0,0,0,0,0,0,0,0,0,-0.4375,0,0,0
0.417,1,-4,0,1,0,1,0,-2,2.121,0,1.257,-0.524,1,0,0,0,0,0,0,0,1,0,0.010205,0.124132,0.002474,0.023145,0.275252,0.004126,0.120403,0.338035,0.030474,0.559802,1.14349,0.469816,0.101543,0,0,0.45292,0.765829,0,0,-0.410417,0,0,0
0.434,2,-1,0,3,1,1,0,-1,3.963,-2.92,1.72,-10.057,0,0,0,0,0,0,0,1,0,1,1.278931,0.640967,0.891083,0.972233,0.462635,0.353864,0.298957,0.915036,3.681549,1.861108,2.70086,2.29412,2.140528,0.178376,0,0,2.090881,0.062046,0.695833,-1.585417,0,0,0
0.417,1,-1,0,0,0,0,0,0,2.199,-0.839,0.834,-1.73,0,0,0,0,0,0,0,0,0,1,0.52201,0.370978,0.552889,0.540412,0.221417,0.474633,0.270113,0.271277,2.672784,0.907989,0.120013,0.172723,0.160161,0.084795,0,0,0.404961,0.361517,0.467262,-0.354167,0,0,1
0.417,1,-3,2,0,0,0,1,-6,2.094,-2.733,1.55,-4.736,1,1,1,1,1,1,1,0,2,2,0.87855,0.788419,0.643403,0.755425,0.586444,0.380225,0.521432,0.886816,2.917619,1.795425,1.021339,0.660363,1.852643,0.566908,0.056502,0.148699,1.267092,0.491421,1.069592,-0.375,0,0,0
0.254,1,-4,0,1,0,1,0,-3,1.438,-3.085,1.399,-0.079,1,1,1,0,0,0,0,0,2,0,0.489346,0.204394,0.306061,0.56767,0.200226,0.866179,0.144247,0.465185,1.424278,0.664491,1.235076,1.252947,0.172279,0.744868,0,0,0.327323,0,0,-0.21875,0,0,1
0.417,1,-3,1,2,1,1,0,0,4.262,-1.08,6.879,-10.791,2,1,1,0,0,1,1,0,1,0,1.220831,0.496097,0.765657,0.894919,0.315096,0.408159,0.306662,0.522812,3.169227,1.12791,0.576191,0.414947,2.91724,0.402668,0.845873,0.040682,0.922348,0,0.51875,-0.345139,0,0,0
0.417,1,-3,1,1,0,1,0,-2,4.503,-0.817,0.865,-5.561,1,0,1,0,0,0,0,1,1,1,0.633848,0.766964,0.336605,0.578111,0.888024,0.311603,0.530236,1.134624,2.18107,2.914999,0.682034,0.578237,0.594713,0.093437,0,0,1.113897,0.969183,0.229167,-0.416667,0,0,1
0.417,3,-2,2,0,2,0,7,0,4.247,-0.49,4.741,-3.786,0,1,0,1,1,0,0,0,0,1,0.652553,0.916525,0.400082,0.654438,1.447582,0.328267,0.528077,1.3083,2.22003,3.432324,1.191659,0.038084,1.276791,0,2.526043,0.453429,1.570137,1.188943,1.217614,-0.0625,0,0,0
0.417,2,-2,1,0,0,0,3,0,1.245,-0.062,0.281,-2.716,0,0,0,0,0,0,0,0,0,0,0.286534,0.161404,0.322444,0.197237,0.194735,0.066923,0.169917,0.285067,1.109595,0.530055,0.854551,0.151824,0.598216,0,0,0.141141,0.247315,0,0,0,0,0,0
0.417,1,-1,1,0,0,0,1,0,0.464,-0.672,1.034,-1.256,0,0,0,0,0,0,0,0,0,0,0.222165,0.116941,0.240104,0.21951,0.115251,0.056786,0.049949,0.120919,0.686601,0.312155,0.532109,0,0.890549,0,0,0,0.618634,0,0.041667,-0.226479,0,0,0
0.417,3,-4,1,0,1,0,7,0,2.901,-2.007,2.529,-9.549,0,0,0,0,0,0,0,0,1,0,1.362268,0.540804,1.625295,1.252322,0.556323,0.511941,0.452857,0.814458,4.720835,1.824243,2.171949,1.074936,2.205607,0.805976,0.95733,0.387533,2.211861,0.077414,1.430357,-0.5625,0,0,0
0.417,1,-1,1,2,1,2,2,-2,3.208,-6.29,4.604,-5.071,1,0,1,1,1,2,0,1,2,2,1.223523,0.749033,1.156679,0.984651,0.620951,0.51732,0.499581,1.347942,4.490467,2.253363,0.525438,0,4.244975,0,1.074207,0.338521,2.225624,0.132306,0.4625,-0.864583,0,0,0
0.396,2,-1,1,0,1,0,2,0,0.743,-0.21,0.434,-0.965,0,0,0,0,0,0,0,0,0,0,0.61588,0.305802,0.766745,0.661107,0.332543,0.288813,0.235783,0.356383,1.886938,0.935415,0.317348,0.326228,0.245608,0,0,0.041469,0.404726,0,1.195833,-0.0125,0,0,0
0.396,2,-1,1,0,2,1,2,0,2.578,-3.781,3.852,-9.611,1,1,1,1,1,1,0,1,1,1,1.345984,1.172606,1.115737,1.377813,0.931648,0.70191,0.543961,1.538988,4.225525,2.930984,0.903536,0.652421,1.63981,0.189081,0.679761,0.120659,1.467482,0.151293,0.76875,-1.46745,0,0,0
0.396,2,-3,1,0,1,0,5,-4,4.817,-1.504,5.295,-5.723,2,0,2,2,0,2,0,0,2,1,0.767297,1.071406,0.39002,0.647781,1.286679,0.332,0.648129,1.420578,2.814886,3.712651,0.297963,0.277277,1.517153,0,0.678694,0,0.586801,0.814232,1.471105,-0.3125,0,0,0
0.396,1,-2,0,2,0,1,0,-1,0.478,-1.994,0.859,-1.294,1,0,0,1,0,0,0,0,1,0,0.943048,0.458924,0.504831,1.151857,0.336388,0.964103,0.391242,0.486132,2.942419,1.1602,0.983628,0,0.621927,0.450446,0,0.030216,0.216988,0.032616,0,-0.879893,0,0,0
0.396,2,-1,1,1,1,1,2,0,1.016,-4.683,1.654,-5.679,1,0,0,1,0,0,0,0,1,0,0.597963,0.393466,0.616243,0.627941,0.280359,0.290148,0.285988,0.437419,2.000902,1.0601,0.915911,0.061206,2.256945,0.129231,0,0.256299,0.356931,0.267224,0.76875,-1.902778,0,0,0
0.396,1,-2,0,0,0,1,0,0,1.323,-5.152,2.455,-4.83,0,0,0,0,0,1,0,0,1,0,0.683812,0.318958,0.437242,0.414909,0.207859,0.24424,0.116865,0.368096,2.085471,0.847064,1.975376,0.312187,3.214144,0.674462,0.133902,0.691714,0.395349,0,0.135417,-0.755952,0,0,0
