mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount,score
2,1,1,1,2,0,3.528,-1.798,5.732,-2.043,0,2,1,1,2,1,1,1,2,2,1.091695,0.790532,1.22766,1.196888,0.493622,0.59296,0.420004,0.798284,4.281017,1.521172,0.77886,0.29729,1.07026,0.636737,2.339721,1.921549,0.058899,1.176565,1.82596,-1.795664,0,0,0,0.417
1,1,1,1,3,0,3.999,-2.114,5.087,-0.572,0,2,0,0,0,1,0,0,1,0,0.712767,1.096027,0.349648,0.622725,1.38839,0.329146,0.659563,1.231935,2.49,2.954622,0.334046,1.425103,0.032536,2.434528,1.695858,1.066506,0.455081,0.00966,1.048214,-0.961556,0,0,1,0.417
0,1,0,1,0,-3,1.648,-1.73,1.634,-0.168,0,2,0,0,0,1,0,0,1,0,0.32979,0.501031,0.170692,0.262151,0.78409,0.13577,0.170735,0.442034,0.937873,1.253244,0,1.485853,0,0.133767,1.048755,2.972686,0.031153,5.332919,1.05,-0.938442,0,0,0,0.417
0,1,0,1,0,-3,1.618,-2.876,1.277,-3.679,1,2,1,1,1,2,0,1,2,1,0.382917,0.286171,0.364316,0.332122,0.50414,0.181734,0.173983,0.49875,1.416458,0.896937,0.262145,0.10868,0.887005,0.106127,0.834138,0.003652,0.360558,0,0,-0.854167,0,0,0,0.417
2,3,2,3,6,-7,5.24,-0.803,1.785,-5.904,2,0,1,3,0,2,1,1,2,1,1.191184,1.288577,0.900196,1.066261,1.229894,0.468537,0.765444,2.035108,4.037077,4.341556,2.574009,1.693487,2.505689,0.453006,0.014544,0,1.299975,1.260448,1.393452,-1.229539,0,0,0,0.417
0,1,0,2,0,-4,4.361,-4.769,2.192,-7.716,2,0,1,3,0,2,0,0,3,0,1.545991,0.860246,1.364143,1.85284,0.555013,1.005943,0.591456,1.451553,5.915598,2.380934,0.073887,0.578861,0.37017,0.853687,0.75092,0.180885,0.895912,0.863155,0.171644,-0.552083,0,0,0,0.417
8,3,5,3,12,-7,7.323,-3.474,9.074,-5.094,3,3,1,4,5,1,1,6,2,7,1.466942,1.31054,0.798,1.442113,1.161596,1.044915,0.67781,2.027401,4.107964,4.409902,0.836812,0.986082,0.29602,3.890161,6.972878,0.300859,0.188238,7.870318,3.25093,-1.833105,0,0,0,0.417
0,0,0,0,0,0,1.879,-3.407,2.416,-3.777,0,1,0,0,1,0,1,1,0,2,0.753949,0.720432,0.355774,0.826457,0.378462,0.432387,0.335396,0.82767,2.278055,1.849498,0.376747,0.45644,0,1.621614,0.656285,1.205427,1.338932,0,0.585714,-0.89678,0,0,0,0.417
2,1,0,1,2,-2,3.267,-1.036,0.831,-13.214,1,0,2,1,0,2,0,1,3,2,0.542365,0.529268,0.203511,0.317858,0.407747,0.167194,0.225808,0.445205,1.336408,1.216793,0,2.211517,1.182219,0,0,0.240285,0,2.853302,0.270833,-0.4875,0,0,0,0.417
2,5,1,3,0,-8,2.188,-4.581,2.46,-10.143,1,0,2,2,0,2,1,0,4,0,0.867886,0.908201,0.223997,0.546776,0.754658,0.259654,0.462605,0.875657,1.921779,1.426869,0,0.336982,0.91496,1.907206,0.558846,0.091707,0.254409,2.021509,0.369792,-1.1795,0,0,0,0.417
0,1,0,2,0,-3,1.041,-4.044,1.217,-2.184,0,0,0,0,0,1,0,0,1,0,0.55466,0.272905,0.315506,0.560607,0.17866,0.529792,0.219863,0.331338,1.717519,0.485929,0.830671,0.312187,0,1.555348,0.466137,1.459404,0.114211,0,0.077381,-0.938442,0,0,0,0.417
3,0,2,0,4,-1,5.059,-3.063,2.146,-4.552,1,0,1,0,1,1,0,0,1,1,1.379034,0.828739,1.591941,1.212915,0.704543,0.648625,0.524183,1.010662,5.147164,2.043055,0.615389,0.214607,0.482531,0.289377,1.522457,0.014316,0.575642,1.166648,0.958333,-0.28183,0,0,1,0.417
0,3,0,0,0,0,4.286,-2.585,5.148,-3.372,0,0,0,1,0,1,0,1,1,1,1.301536,1.3146,1.158405,1.303787,0.843851,0.690559,0.72336,1.823033,5.012213,2.852518,0.231291,0.766651,0.529918,0.874323,0.042155,0.213723,0.643376,1.918603,0.247024,-1.124702,0,0,0,0.417
2,1,2,1,5,-2,4.404,-6.852,3.215,-4.034,0,0,0,0,1,1,0,0,1,1,0.648463,1.102526,0.364068,0.619354,1.321022,0.504599,0.584667,1.241843,3.036991,2.753272,0.472148,1.378816,0.088796,0.717603,1.692272,1.8747,0.789765,0.49806,1.597636,-1.35,0,0,1,0.417
0,2,0,1,0,-2,3.448,-2.536,1.121,-3.74,1,0,0,1,0,0,0,2,1,2,1.664012,1.033984,1.003777,1.376618,0.718455,0.583348,0.687383,1.092971,5.066019,2.494879,0.188325,1.56227,1.146342,2.6943,0,0,0.443647,0.909887,0.063244,-1.509226,0,0,1,0.417
1,0,0,1,1,0,3.15,-1.265,1.011,-0.65,0,0,0,0,0,0,0,1,0,1,0.616298,0.541468,0.452118,0.537767,0.462565,0.268384,0.315238,0.540568,1.73614,1.390661,0.112557,1.1152,1.414509,0.213306,0,0,0.380429,0.413345,0.946131,-0.041667,0,0,0,0.417
1,1,1,1,3,-2,3.046,-5.235,2.512,-4.331,0,1,0,1,1,2,2,1,3,1,1.150195,0.851061,1.043775,1.005677,0.707557,0.949397,0.450865,0.972211,4.786068,2.405714,1.235277,0.678197,0.826713,0.308142,0.400145,2.98911,0.945651,1.11544,2.65439,-1.263782,0,0,2,0.417
0,1,0,1,3,-3,0.58,-3.959,0.304,-1.372,0,0,0,0,0,1,0,0,1,0,0.427324,0.201514,0.546711,0.309232,0.086579,0.167352,0.120196,0.088416,2.351969,0.199881,0.269497,0.151824,0.01499,0.939642,0.195526,0.824151,0.247315,0,0,-1.063442,0,0,0,0.417
1,2,1,2,2,-2,3.208,-6.29,4.604,-5.071,1,0,1,1,1,2,0,1,2,2,1.223523,0.749033,1.156679,0.984651,0.620951,0.51732,0.499581,1.347942,4.490467,2.253363,0.525438,0,4.244975,0,1.074207,0.338521,2.225624,0.132306,0.4625,-0.864583,0,0,0,0.417
1,2,2,2,0,-5,0.562,-5.87,0.893,-5.635,1,1,1,1,0,1,0,0,2,1,0.629951,0.719266,0.562677,0.661062,0.498231,0.332787,0.350796,0.677431,2.884779,1.911495,1.179941,0.050193,1.19587,0.345608,0.7674,0.497261,0.298973,0.42025,1.456555,-3.03006,0,0,0,0.415
0,0,0,0,0,0,0.917,-0.225,1.042,-0.585,0,0,0,1,0,0,0,0,0,0,0.249673,0.182003,0.050831,0.134692,0.180146,0.075937,0.149591,0.43842,0.438414,0.725519,0.079051,0.153761,0.201981,0,0.489587,0.237808,0.529149,0.790921,0.284294,0,0,0,0,0.414
0,1,0,1,0,-1,1.759,-4.463,2.672,-5.463,1,0,1,1,0,1,0,0,3,0,0.730949,0.452061,0.462572,0.602889,0.329949,0.39866,0.333811,1.103109,2.553266,1.786123,1.2399,1.946749,1.789382,0,0,0.286648,0.549405,0.09642,0.489047,-0.1375,0,0,1,0.404
0,3,0,3,0,0,0.521,-3.106,2.56,-2.234,0,0,0,0,1,0,1,0,0,1,1.097249,0.472439,1.231583,0.838792,0.302148,0.681474,0.303941,0.270868,3.698002,1.054308,3.045922,0.333411,0.062006,0.84999,0.389898,0.542503,0.396423,0,0.3125,-0.959375,0,0,0,0.397
1,0,0,0,2,0,2.788,-2.076,1.914,-3.779,0,0,0,0,1,0,0,1,0,3,0.530642,0.600818,0.363036,0.508068,0.747045,0.401585,0.37824,0.637168,2.271967,1.650815,0.495071,2.163232,0.313272,0.732976,1.155607,2.408636,0.365363,2.670093,0.760553,-0.741667,0,0,1,0.397
0,2,0,3,0,0,0.715,-2.918,0.75,-2.03,1,0,1,0,0,3,0,0,3,0,0.393797,0.480988,0.425153,0.461288,0.378502,0.214845,0.331285,0.556615,1.669556,1.322838,1.175534,0.341098,1.042219,0.309937,1.157316,0.072825,1.465054,0.166457,0.199292,-1.083333,0,0,0,0.396
1,3,0,2,2,-4,2.756,-3.176,1.02,-7.045,0,1,0,2,0,0,0,0,2,2,1.095228,0.557005,0.894931,1.082934,0.288749,0.679102,0.360486,0.733807,4.027464,1.19936,1.666401,1.385718,0.772474,0.785519,0.124434,0.013307,0.799292,1.41291,0.637934,-0.988393,0,0,0,0.396
1,1,0,1,0,-2,3.417,-4.471,7.418,-2.19,1,1,1,0,1,2,0,1,2,1,0.966576,0.808475,0.689642,0.700762,0.884899,0.452877,0.511609,1.151874,3.89922,2.819573,0.945998,0.795095,1.990788,0.315374,1.574817,0.776019,1.76332,0.512956,1.084524,-1.516667,0,0,0,0.396
2,0,0,1,2,-2,3.495,-3.422,3.844,-3.031,0,1,0,0,0,0,0,2,0,1,1.666754,1.179919,1.52258,1.039186,0.537985,0.564855,0.455757,0.905567,4.463377,2.257117,2.456116,1.499756,1.084508,2.766166,1.73405,0.33967,0.690965,0.309941,1.024955,-1.64375,0,0,0,0.396
0,2,0,0,0,-1,1.001,-2.098,1.088,-0.372,1,1,1,0,0,1,0,0,1,0,0.145899,0.370056,0.081266,0.193196,0.288062,0.100144,0.205035,0.270959,0.692185,1.023886,0.030881,0.061206,0.013831,0.123537,0.305624,0.106862,0,0.00966,0.0625,-0.9756,0,0,0,0.396
0,0,0,0,0,0,0.602,-1.353,0.569,-3.844,0,0,0,0,0,0,0,0,0,0,0.37051,0.433411,0.304425,0.41197,0.33215,0.36793,0.274525,0.270059,1.284741,0.689294,0.868449,0.246037,0.57592,0.503592,0.061773,0.834288,0.302798,0.051799,0,-0.645833,0,0,1,0.396
0,1,0,0,0,0,0.167,-1.666,1.999,-1.313,0,0,0,0,1,0,0,0,0,1,0.665651,0.323121,0.333235,0.657888,0.112316,0.255872,0.131001,0.357926,1.83647,0.641868,0.522228,0,0.426001,0.138215,0.242046,0,0.199041,0,0,-0.24256,0,0,0,0.396
0,2,0,2,0,-2,3.127,-5.402,3.55,-5.249,0,0,0,0,0,1,0,1,2,1,1.033157,0.475259,1.242416,1.111889,0.195773,0.655981,0.248682,0.456693,4.986427,1.111275,1.427584,1.3557,0.383816,0.851461,0.89059,0.27922,1.079182,1.417351,0.433333,-1.459658,0,0,1,0.396
0,2,0,3,0,-5,3.829,-2.943,2.269,-5.381,0,0,0,1,0,1,1,1,2,0,0.907093,0.947084,0.579042,0.740652,1.081626,0.376216,0.657686,1.597503,2.996399,3.244801,1.688928,0.273868,1.453027,1.051016,0.146786,0.274672,0.058667,0.855746,0,-1.331309,0,0,0,0.396
1,0,0,2,2,-2,2.341,-1.914,1.37,-4.157,0,1,0,1,0,1,0,0,2,1,0.978811,0.445766,0.683915,0.674667,0.275658,0.320734,0.32602,0.738693,2.825403,1.139475,2.433587,0.254204,1.018702,0.484448,0.708378,0.355211,0.185546,0.096614,0.442262,-0.166667,0,0,0,0.396
0,1,0,0,0,-1,1.39,-3.337,0.401,-2.455,0,1,0,0,1,0,0,2,0,1,1.215266,0.720021,0.829842,1.02704,0.665118,0.545725,0.578785,1.116968,3.815729,2.317736,0.109235,0.987126,0.792269,0.243171,0.960277,0.379973,0.13311,0.786458,0.080357,-0.477976,0,0,2,0.396
0,4,0,2,1,-2,2.997,-6.653,1.997,-3.464,0,0,0,0,1,1,1,2,1,2,1.011925,0.871327,0.500431,0.864434,0.593798,0.546698,0.66275,0.911733,4.186894,1.796628,0.543412,0.47463,0.144286,0.934322,1.412696,2.063342,1.205519,0,0.346875,-1.54375,0,0,0,0.396
0,1,0,0,0,0,0.02,-1.811,0.433,-0.767,0,0,0,0,0,0,0,0,0,0,0.335238,0.374188,0.196286,0.321729,0.260014,0.167982,0.267182,0.423025,1.344618,1.029172,0.024281,0.027056,0,0.031683,0,2.003969,0.631715,0.00966,0.191667,0,0,0,0,0.396
1,1,0,4,0,-8,1.172,-2.808,2.453,-2.771,0,0,0,0,0,0,0,0,0,0,1.308636,0.370217,1.377319,0.738372,0.23953,0.495804,0.241907,0.387497,3.791252,1.08957,2.218235,0,3.390415,0.218606,0.348808,0.299942,0.924684,0,1.022024,-1.605542,0,0,0,0.396
1,3,1,1,0,-1,3.387,-4.428,4.066,-3.978,0,0,0,0,0,0,0,0,1,0,1.452089,0.841108,0.93523,1.625571,0.587115,0.81603,0.390554,0.745647,4.895681,2.153007,1.709414,0.217725,0.691596,0.510291,1.714006,0.355365,0.954077,0.035886,0.541721,-1.757143,0,0,0,0.396
0,2,0,2,1,-5,1.964,-3.525,2.06,-3.176,1,1,1,1,0,2,0,0,3,0,0.428801,0.307568,0.220812,0.263654,0.366877,0.189098,0.17731,0.331634,1.801488,0.980566,0.826478,2.775867,0.575076,2.201477,0,0.81524,0.031007,1.071069,0.253274,-1.075415,0,0,0,0.396
1,1,0,2,2,-3,2.752,-4.361,0.281,-6.209,1,0,0,1,1,1,0,1,1,1,1.724018,0.532866,1.166991,1.333027,0.38128,1.188477,0.666478,0.729869,4.998169,1.247535,0.872306,0.76057,0.500726,0.320169,0,0,2.025052,0.09642,1.799454,-0.1875,0,0,0,0.396
0,1,0,1,0,0,1.861,0,1.943,-1.278,0,0,1,1,0,1,0,0,1,0,0.519119,0.245168,0.469296,0.397708,0.187511,0.1254,0.23188,0.459347,1.915173,0.767421,0,0.315665,0,0.823348,1.903929,0,0,0.074168,0,-0.71875,0,0,0,0.396
2,2,1,1,3,-2,6.309,-2.903,3.825,-5.641,0,0,0,0,1,0,1,1,0,2,1.065309,1.150981,1.031741,0.852987,1.179965,0.661045,0.631718,1.529369,4.279275,3.883585,0.490283,0.588709,0.281588,0.166673,0.949423,0.301665,0.791315,0.875443,2.829167,-1.4875,0,0,3,0.396
2,2,2,2,8,-4,4.934,-4.608,1.631,-9.618,1,2,1,0,1,1,0,1,1,4,1.378388,1.086681,1.158025,1.468731,0.907431,0.683947,0.841548,1.389297,4.212713,2.990698,2.130015,4.27584,0.868338,1.163788,0.640339,0.914593,0.567948,0.789761,0.952083,-1.35,0,0,0,0.396
0,1,3,0,9,0,5.398,-3.027,3.699,-5.548,0,0,0,0,1,1,0,1,1,2,1.433171,1.474712,0.764308,1.213845,1.170818,0.503465,0.912613,1.661739,4.400332,3.920165,0.539966,1.951183,0.11299,0.34583,0.4025,0.748888,2.868668,2.105421,1.000136,-0.0625,0,0,1,0.396
1,4,0,2,1,0,2.315,-6.263,4.814,-6.985,1,0,0,1,0,2,0,0,2,0,1.428921,1.15147,0.885996,1.14907,0.373638,0.8049,0.434895,0.828468,5.738041,1.807461,2.204043,0.23063,1.760219,1.017353,0.774275,1.206416,0.87303,0.425418,0.480752,-1.870337,0,0,0,0.396
2,2,1,1,2,-6,1.759,-5.425,1.337,-6.444,0,0,0,0,0,0,0,0,2,0,1.539318,0.771107,1.135113,1.490229,0.54361,0.71739,0.655658,0.886556,4.884273,2.180687,1.951673,0.289857,1.749646,0.257577,0.597694,0.166458,0.602946,2.687987,3.481548,-0.622207,0,0,2,0.396
1,0,0,0,0,0,0.77,0,0.059,-0.577,0,0,0,0,0,0,0,0,0,0,0.150602,0.167394,0.078113,0.132088,0.248376,0.044847,0.174961,0.330414,0.592919,0.746839,0.073887,0,0.169911,0.09957,0,0,0,0.628507,0.928762,0,0,0,0,0.396
1,0,0,0,0,-3,1.959,-6.039,5.266,-4.766,0,1,0,0,0,0,0,0,0,0,1.187257,0.906194,1.048996,0.747005,0.724519,0.950505,0.436162,0.623565,3.664013,2.073808,0.776996,1.707328,0.143755,2.486096,1.3724,2.142783,2.031878,0.670859,0.296875,-0.46875,0,0,1,0.396
0,0,0,0,0,-2,0.67,-0.963,0.527,-0.304,0,0,0,0,0,0,0,0,0,0,0.249094,0.227675,0.282759,0.266986,0.317549,0.121207,0.18366,0.252296,1.04442,0.767439,0,0.220347,0.525761,0,0,0,0.14363,0,0,-0.385417,0,0,0,0.396
0,2,0,2,0,-2,0.584,-4.735,2.412,-2.971,1,0,0,2,0,2,0,0,2,0,1.033247,0.656955,1.068458,1.116723,0.476779,0.616945,0.395956,0.733629,4.316255,1.687465,0.725983,0.2285,0.520778,0,0.152394,2.768916,0.837147,0.513202,0.308482,-3.29747,0,0,1,0.396
1,0,1,0,0,-4,3.7,-0.661,5.068,-1.237,0,0,0,1,0,1,0,0,2,0,0.738932,0.612681,0.430154,0.499875,0.5931,0.166271,0.263706,0.66188,2.347665,1.855672,0.39467,0.406824,0.761993,0,1.36299,0.456994,2.346352,0.204221,0.369841,-0.229167,0,0,0,0.381
0,1,0,1,0,0,3.394,-3.503,4.42,-3.363,0,0,0,1,0,0,0,1,1,1,0.903773,1.167185,0.350324,0.633488,0.899881,0.402267,0.514941,1.241615,2.564736,2.682172,0.263928,1.281298,0.48998,1.476524,0.175854,0.399294,2.016551,0.192997,0.18125,-1.257938,0,0,0,0.375
0,2,0,2,0,-7,1.986,-2.742,3.124,-3.388,0,0,0,1,0,0,0,0,3,0,0.925167,1.19342,1.052837,0.947035,1.13494,0.534257,0.625827,1.248592,3.741221,3.205775,0.558946,1.525843,1.257959,0.069369,0.915521,0.777093,1.03221,0.18069,0.211458,-1.236607,0,0,1,0.375
0,0,0,0,0,0,4.4,-1.81,3.716,-3.506,0,0,0,0,0,0,0,0,0,0,0.642302,0.654749,0.239723,0.463977,0.699011,0.276277,0.454685,0.903893,1.943134,1.794513,0.293979,1.217988,0.105507,0.863626,1.445021,0.885816,1.081986,0,0.700794,-0.146635,0,0,0,0.375
2,1,2,1,5,-2,2.071,-1.735,2.242,-2.957,0,2,0,0,2,1,1,2,1,2,0.895788,0.833175,0.706144,0.70649,0.582655,0.471013,0.362626,0.547512,3.234792,1.761471,0.557059,0,0.421652,1.3101,0.588684,0,1.250874,0.176828,5.321057,-0.334135,0,0,1,0.375
1,0,0,1,0,0,0.89,-1.812,2.456,-1.162,0,0,0,0,0,0,0,0,0,1,0.71029,0.480947,0.543859,0.639523,0.291743,0.354718,0.306581,0.369021,2.469164,0.878604,0.112557,0.139762,1.487544,0.457435,0.502989,0,1.208254,0.325679,0.96994,-0.041667,0,0,0,0.375
0,1,0,0,2,0,2.969,-2.849,1.378,-4.82,0,0,0,0,0,1,0,0,1,0,1.173402,0.703763,0.878814,0.932922,0.584006,0.414346,0.674633,0.924645,4.183057,2.338487,1.238692,0.283781,1.186912,0.241477,0,0,1.139956,0.09642,0.606168,-0.125,0,0,0,0.375
1,0,0,0,3,0,1.807,-1.626,0.833,-1.773,0,0,0,0,0,0,0,0,0,0,0.481995,0.517889,0.359209,0.397753,0.306768,0.340598,0.306936,0.398623,2.047421,1.203006,0.001015,0.51492,0.250288,0.362738,0.178109,0.245842,0.701514,0.00966,0.145833,-0.302083,0,0,0,0.375
1,0,1,0,3,0,1.408,0,2.02,-1.63,0,0,0,0,0,0,0,0,0,0,0.166538,0.530425,0.045031,0.100761,0.922196,0.0509,0.279565,0.521594,0.332412,1.284119,0.063039,1.193054,0.028471,0.051236,0.919004,0,0.379507,0,0.45625,0,0,0,0,0.375
2,0,1,0,5,0,2.942,-2.12,2.531,-6.655,0,0,0,0,0,0,1,0,0,0,1.328127,1.214732,1.029685,1.207617,0.666392,0.712495,0.707973,1.40161,4.840725,2.319231,0.730443,3.80876,0.94568,1.124629,0.469356,1.322189,0.615986,0.00966,2.123363,-0.197917,0,0,0,0.375
0,2,0,2,0,-3,2.808,-4.171,2.268,-7.356,0,0,0,0,0,1,0,0,1,0,1.681133,1.086678,0.969856,1.266501,0.807,0.854361,0.868525,1.455623,6.125174,2.734662,1.2261,0.621905,1.820603,0.307007,0.229401,0.025285,0.73692,0.667685,0.430014,-1.524405,0,0,1,0.375
2,1,2,1,2,0,5.849,-2.824,5.288,-5.588,0,1,0,0,1,2,0,1,2,1,1.078167,1.350194,0.812783,0.990148,1.420884,0.553043,0.901804,1.892754,4.473718,4.038564,1.126146,0.890129,2.348375,0.804868,0.542317,1.964833,1.089963,1.47963,1.872917,-0.859821,0,0,0,0.375
0,1,0,1,0,-2,5.476,-1.397,1.12,-0.694,1,0,1,0,0,0,0,0,1,0,0.22953,0.214608,0.211159,0.171549,0.181014,0.076645,0.126545,0.208111,1.076691,0.562895,0.946458,1.425204,0,0.030141,0.193046,0.202785,0.496902,0.921466,0,-0.3125,0,0,0,0.375
0,1,0,0,1,0,3.514,-0.484,1.301,-2.146,0,1,0,0,1,0,2,0,1,2,0.565762,0.364331,0.660507,0.590188,0.353939,0.333174,0.26268,0.518523,2.579794,1.258526,0.575606,0.058946,0.215297,0,0.800881,0.14741,0.307568,0.141015,0.188447,-0.416667,0,0,0,0.375
1,2,1,0,3,0,1.876,-3.214,1.12,-3.047,0,2,0,0,1,0,0,0,0,1,1.120246,0.722034,0.701708,1.195678,0.530714,0.585766,0.571742,0.760604,4.069231,1.519247,0.361984,0.039184,0.191328,0.355714,0.904951,0.187196,0.649868,0.602334,0.352298,-0.40506,0,0,0,0.375
1,2,0,3,0,-3,7.382,-4.036,5.667,-5.62,0,1,0,1,0,1,0,0,2,0,1.123627,1.156633,0.797023,0.863766,1.01524,0.44769,0.571,1.027214,3.722539,2.904876,1.663936,0.505572,0.277206,1.176371,2.040185,0.838992,1.132478,2.288604,0.850479,-1.187527,0,0,0,0.375
0,1,0,1,0,0,2.128,-0.581,0.716,-3.898,0,0,1,1,0,1,0,0,1,0,0.476026,0.482299,0.483106,0.404808,0.378698,0.128313,0.189067,0.665672,1.233808,1.106239,1.04537,0.497012,0.225414,2.194296,1.724401,0.215366,0.459849,0,0.45625,-0.864583,0,0,0,0.375
1,2,1,1,3,0,3.741,-1.222,6.155,-0.567,0,3,0,0,1,1,2,1,1,1,0.85464,0.500246,0.538973,0.67992,0.441294,0.333567,0.268571,0.794671,2.743128,1.524383,0.722646,1.272254,0.11651,0.446376,1.072185,0,1.385974,0.036647,2.58564,-1.069494,0,0,0,0.375
3,3,2,2,0,-2,5.199,-1.536,10.921,-3.427,0,2,0,1,2,2,0,3,2,3,0.847735,0.519297,0.817523,0.733098,0.653467,0.31405,0.291355,1.12323,3.636716,2.774573,0.925999,0,2.409081,0.819706,3.332466,3.827184,0.315072,1.77565,0.590369,-0.395833,0,0,0,0.375
3,1,1,3,5,-5,2.815,-7.863,1.822,-8.987,0,0,2,1,0,1,0,0,3,0,1.662147,0.722549,1.95277,1.757563,0.448026,0.952291,0.809898,0.844351,7.709748,1.648236,1.630609,0,1.378395,0.633192,1.408713,0.117649,0.523976,0,1.997024,-3.354875,0,0,1,0.375
2,1,1,0,0,0,5.494,-2.499,4.268,-7.158,0,1,0,0,0,1,0,2,1,3,0.648048,0.701311,0.415493,0.526137,0.80079,0.266008,0.442101,1.263872,3.051144,3.36313,0.689539,0.061206,0.177592,0.053112,0,0,1.040759,0.824817,1.36291,-0.333333,0,0,0,0.375
0,0,0,0,0,0,1.137,-0.341,3.154,-0.642,0,0,0,0,0,0,0,0,0,0,0.203359,0.187817,0.18352,0.217805,0.161939,0.113402,0.082248,0.286759,1.051396,0.675422,0.138391,0,0.285725,0,0,0,0,0,0.60625,0,0,0,0,0.375
2,0,2,0,6,0,4.361,-3.321,4.294,-3.76,0,2,0,1,2,2,0,1,2,3,1.040553,0.669718,0.749762,0.761139,0.742047,0.412482,0.445895,0.737727,3.768484,1.895438,0.410906,0.091207,1.399325,1.907489,2.220306,0.403858,1.063018,0.679959,1.345833,-0.8125,0,0,0,0.375
1,0,0,0,1,-2,3.131,-3.314,1.807,-0.8,0,1,0,0,0,0,0,0,0,1,0.316667,0.460334,0.115575,0.227545,0.348416,0.077328,0.398508,0.295106,0.781983,0.617797,0.544881,0.827961,0.173706,0.159087,0.874497,0,0.583667,1.092984,0.281381,-0.144792,0,0,2,0.375
1,1,1,1,3,-2,1.526,-1.474,1.81,-2.023,0,2,0,0,2,1,1,2,1,2,0.385543,0.313238,0.230391,0.315274,0.233607,0.261695,0.119036,0.289525,1.360327,0.73478,0.557059,0,0.286755,0,0.344825,0,1.212884,0.099925,2.89814,-0.334135,0,0,1,0.375
3,0,0,0,2,-1,3.315,-0.913,2.366,-6.984,0,1,0,0,1,0,0,2,0,2,0.776666,1.208304,0.517271,0.708736,0.962329,0.337605,0.512948,1.445702,2.830301,3.719223,1.673655,1.179666,1.208313,0.358888,1.494986,0.15153,0.089997,2.819013,0.770833,-0.0625,0,0,0,0.369
0,2,0,2,0,-4,0.262,-1.923,0.088,-2.061,1,1,1,0,0,0,0,0,1,0,0.31112,0.306557,0.120888,0.250374,0.212682,0.183394,0.165813,0.193963,1.40729,0.64537,1.087299,0.273868,0.729534,0.095761,0.148328,0.106862,0.045085,0,0.344923,-1.247917,0,0,0,0.36
2,3,1,2,4,-5,0.999,-4.388,2.387,-1.425,0,1,0,0,1,1,0,1,2,1,0.447124,0.377196,0.275242,0.326894,0.177311,0.291916,0.15142,0.183586,1.820841,0.48225,0.430247,0.464411,0,0.016358,0.777965,1.641724,0.230479,0.188609,0.672917,-0.377498,0,0,1,0.36
1,1,1,1,3,0,3.994,0,0,-1.482,0,0,0,1,0,0,0,0,1,0,0.320549,0.224408,0.301087,0.178871,0.372169,0.055682,0.180931,0.380127,1.073593,1.112835,0.073887,0.151824,0.088796,1.412957,0,0,1.404063,0.166457,0.208333,-0.393149,0,0,0,0.358
1,0,1,0,2,0,1.473,-3.573,0.131,-5.232,0,0,0,0,0,0,0,0,0,0,1.427611,0.936381,1.318588,1.178492,0.806141,0.800862,0.746382,1.081533,5.453026,2.885674,0.686133,0,0.361167,0.476266,0,0.391556,0.222151,0.166457,2.094166,-0.188301,0,0,0,0.355
1,0,0,0,0,0,4.291,-2.534,3.124,-1.618,0,4,0,0,3,2,2,0,1,3,0.515418,0.62112,0.514038,0.567317,0.496276,0.20816,0.312875,0.798214,2.120521,2.177084,0.682226,0.676275,0.349382,0.773488,1.691702,0.169013,1.896245,0.690546,2.020982,-0.083333,0,0,0,0.354
3,0,2,0,5,-2,5.929,-2.077,3.772,-9.611,0,2,1,1,2,1,0,2,1,2,1.225538,0.806782,1.296712,1.206446,0.591878,0.938287,0.450357,0.600489,4.990225,1.457853,0.637103,2.377791,1.049915,0.811505,1.958371,1.190506,1.546318,0.188609,1.4125,-0.769634,0,0,0,0.354
1,2,1,1,0,-2,2.131,-5.862,1.833,-3.698,0,0,0,1,1,0,2,1,1,3,1.433197,0.407551,0.79381,1.0236,0.307846,0.892919,0.32071,0.450329,2.969212,1.09335,1.922806,0.049556,0.190625,1.490028,0.296482,0.112703,0.956415,0.158648,0.754167,-0.260417,0,0,0,0.354
1,1,1,0,0,0,3.321,-0.919,2.566,-5.444,0,0,0,0,0,0,0,0,0,1,1.13578,1.011737,0.654463,0.991638,0.856801,0.428432,0.594209,0.800358,2.996632,2.061546,0.220554,0.760603,1.026595,0.60719,1.781212,0.941149,0.87166,0.529226,0.354167,-0.125,0,0,0,0.354
